"acc","accept_status","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","checkbox_status","clock_backend","color_backend","compensation","coordinates","correct","correct_block_activation","correct_block_exit","correct_instructions_1","correct_instructions_2","correct_keyboard_response","correct_response","count_block_activation","count_block_exit","count_block_info_QA","count_e_block_loop","count_e_block_sequence","count_end_of_experiment","count_experiment","count_experimental_loop","count_form_consent","count_info_forms","count_instructions_1","count_instructions_2","count_keyboard_response","count_listen_message","count_logger","count_p_block_loop","count_p_block_sequence","count_p_feedback","count_personal_details_form_1","count_personal_details_form_2","count_post_loop_blank","count_practice_loop","count_pre_e_block_message","count_pre_p_block_message","count_reset_feedback","count_stimulus_image","count_stimulus_sound","count_timeout_message","count_timeout_sound","count_trial_sequence","datetime","description","disable_garbage_collection","experiment_file","experiment_path","expyriment_opengl","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","keyboard_backend","live_row","live_row_p_block_loop","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_always_upload_data","osf_always_upload_experiment","osf_datanode_id","osf_id","practice","pygame_doublebuf","repeat_cycle","response","response_block_activation","response_block_exit","response_block_info_QA","response_instructions_1","response_instructions_2","response_keyboard_response","response_time","response_time_block_activation","response_time_block_exit","response_time_block_info_QA","response_time_instructions_1","response_time_instructions_2","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_age","subject_birth","subject_education","subject_gender","subject_handedness","subject_language_native","subject_language_other","subject_nr","subject_parity","subject_residence","time_block_activation","time_block_exit","time_block_info_QA","time_e_block_loop","time_e_block_sequence","time_end_of_experiment","time_experiment","time_experimental_loop","time_form_consent","time_info_forms","time_instructions_1","time_instructions_2","time_keyboard_response","time_listen_message","time_logger","time_p_block_loop","time_p_block_sequence","time_p_feedback","time_personal_details_form_1","time_personal_details_form_2","time_post_loop_blank","time_practice_loop","time_pre_e_block_message","time_pre_p_block_message","time_reset_feedback","time_stimulus_image","time_stimulus_sound","time_timeout_message","time_timeout_sound","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"71.4285714286","yes","71.4285714286","1166.14285714","1166.14285714","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","1","0","NA","0","0","0","0","0","0","0","0","0","65","65","65","0","0","0","0","0","1","0","0","0","1","65","65","65","65","65","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","55","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","826","4682","10585","NA","48139","14675","826","2","legacy","1024","1","44100","-16","experiment","vezal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3346200","3344696","3347027","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3346200","3346200","3239664","3239661","3344692","NAP perception","40","65304","56","yes","1024"
"71.9298245614","yes","71.9298245614","1157.29824561","1157.29824561","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","1","0","NA","0","0","0","0","0","0","0","0","0","66","66","66","0","0","0","0","0","1","0","0","0","1","66","66","66","66","66","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","56","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","662","4682","10585","NA","48139","14675","662","2","legacy","1024","1","44100","-16","experiment","lemal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3348800","3347297","3349464","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3348800","3348800","3239664","3239661","3347293","NAP perception","41","65966","57","yes","1024"
"72.4137931034","yes","72.4137931034","1148.55172414","1148.55172414","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","1","0","NA","0","0","0","0","0","0","0","0","0","67","67","67","0","0","0","0","0","1","0","0","0","1","67","67","67","67","67","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","57","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","650","4682","10585","NA","48139","14675","650","2","legacy","1024","1","44100","-16","experiment","neval","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3351246","3349741","3351898","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3351246","3351246","3239664","3239661","3349737","NAP perception","42","66616","58","yes","1024"
"72.8813559322","yes","72.8813559322","1142.13559322","1142.13559322","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","1","0","NA","0","0","0","0","0","0","0","0","0","68","68","68","0","0","0","0","0","1","0","0","0","1","68","68","68","68","68","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","58","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","f","f","space","NA",";","o","f","770","4682","10585","NA","48139","14675","770","2","legacy","1024","1","44100","-16","experiment","smal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3353674","3352171","3354446","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3353674","3353674","3239664","3239661","3352167","NAP perception","43","67386","59","yes","1024"
"73.3333333333","yes","73.3333333333","1139.45","1139.45","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","1","0","NA","0","0","0","0","0","0","0","0","0","69","69","69","0","0","0","0","0","1","0","0","0","1","69","69","69","69","69","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","59","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","f","f","space","NA",";","o","f","981","4682","10585","NA","48139","14675","981","2","legacy","1024","1","44100","-16","experiment","nmal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3356223","3354718","3357206","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3356223","3356223","3239664","3239661","3354714","NAP perception","44","68367","60","yes","1024"
"72.131147541","yes","72.131147541","1134.09836066","1134.09836066","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","0","0","0","undefined","undefined","0","f","1","0","NA","0","0","0","0","0","0","0","0","0","70","70","70","0","0","0","0","0","1","0","0","0","1","70","70","70","70","70","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","60","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","813","4682","10585","NA","48139","14675","813","2","legacy","1024","1","44100","-16","experiment","wtal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3358980","3357475","3359795","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3358980","3358980","3239664","3239661","3357471","NAP perception","44","69180","61","yes","1024"
"72.5806451613","yes","72.5806451613","1128.88709677","1128.88709677","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","1","0","NA","0","0","0","0","0","0","0","0","0","71","71","71","0","0","0","0","0","1","0","0","0","1","71","71","71","71","71","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","61","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","f","f","space","NA",";","o","f","811","4682","10585","NA","48139","14675","811","2","legacy","1024","1","44100","-16","experiment","vnal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3361572","3360067","3362385","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3361572","3361572","3239664","3239661","3360063","NAP perception","45","69991","62","yes","1024"
"71.4285714286","yes","71.4285714286","1125.23809524","1125.23809524","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","0","0","0","undefined","undefined","0","f","1","0","NA","0","0","0","0","0","0","0","0","0","72","72","72","0","0","0","0","0","1","0","0","0","1","72","72","72","72","72","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","62","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","899","4682","10585","NA","48139","14675","899","2","legacy","1024","1","44100","-16","experiment","jval","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3364157","3362652","3365058","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3364156","3364156","3239664","3239661","3362648","NAP perception","45","70890","63","yes","1024"
"71.875","yes","71.875","1117.859375","1117.859375","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","1","0","NA","0","0","0","0","0","0","0","0","0","73","73","73","0","0","0","0","0","1","0","0","0","1","73","73","73","73","73","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","63","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","653","4682","10585","NA","48139","14675","653","2","legacy","1024","1","44100","-16","experiment","zemal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3366830","3365322","3367485","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3366829","3366829","3239664","3239661","3365318","NAP perception","46","71543","64","yes","1024"
"72.3076923077","yes","72.3076923077","1109.83076923","1109.83076923","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","1","0","NA","0","0","0","0","0","0","0","0","0","74","74","74","0","0","0","0","0","1","0","0","0","1","74","74","74","74","74","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","64","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","596","4682","10585","NA","48139","14675","596","2","legacy","1024","1","44100","-16","experiment","esfal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3369253","3367750","3369851","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3369253","3369253","3239664","3239661","3367746","NAP perception","47","72139","65","yes","1024"
"72.7272727273","yes","72.7272727273","1102.07575758","1102.07575758","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","1","0","NA","0","0","0","0","0","0","0","0","0","75","75","75","0","0","0","0","0","1","0","0","0","1","75","75","75","75","75","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","65","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","598","4682","10585","NA","48139","14675","598","2","legacy","1024","1","44100","-16","experiment","nepal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3371634","3370129","3372234","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3371634","3371634","3239664","3239661","3370125","NAP perception","48","72737","66","yes","1024"
"73.1343283582","yes","73.1343283582","1095.47761194","1095.47761194","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","1","0","NA","0","0","0","0","0","0","0","0","0","76","76","76","0","0","0","0","0","1","0","0","0","1","76","76","76","76","76","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","66","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","660","4682","10585","NA","48139","14675","660","2","legacy","1024","1","44100","-16","experiment","wesal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3374008","3372504","3374669","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3374007","3374007","3239664","3239661","3372500","NAP perception","49","73397","67","yes","1024"
"73.5294117647","yes","73.5294117647","1089.32352941","1089.32352941","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","1","0","NA","0","0","0","0","0","0","0","0","0","77","77","77","0","0","0","0","0","1","0","0","0","1","77","77","77","77","77","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","67","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","677","4682","10585","NA","48139","14675","677","2","legacy","1024","1","44100","-16","experiment","menal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3376433","3374930","3377111","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3376433","3376433","3239664","3239661","3374926","NAP perception","50","74074","68","yes","1024"
"73.9130434783","yes","73.9130434783","1087.50724638","1087.50724638","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","1","0","NA","0","0","0","0","0","0","0","0","0","78","78","78","0","0","0","0","0","1","0","0","0","1","78","78","78","78","78","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","68","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","f","f","space","NA",";","o","f","964","4682","10585","NA","48139","14675","964","2","legacy","1024","1","44100","-16","experiment","ftal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3378891","3377384","3379856","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3378891","3378891","3239664","3239661","3377380","NAP perception","51","75038","69","yes","1024"
"74.2857142857","yes","74.2857142857","1080.91428571","1080.91428571","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","1","0","NA","0","0","0","0","0","0","0","0","0","79","79","79","0","0","0","0","0","1","0","0","0","1","79","79","79","79","79","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","69","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","626","4682","10585","NA","48139","14675","626","2","legacy","1024","1","44100","-16","experiment","semal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3381632","3380128","3382261","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3381632","3381632","3239664","3239661","3380124","NAP perception","52","75664","70","yes","1024"
"73.2394366197","yes","73.2394366197","1073.05633803","1073.05633803","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","0","0","0","undefined","undefined","0","f","1","0","NA","0","0","0","0","0","0","0","0","0","80","80","80","0","0","0","0","0","1","0","0","0","1","80","80","80","80","80","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","70","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","523","4682","10585","NA","48139","14675","523","2","legacy","1024","1","44100","-16","experiment","wlal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3384034","3382527","3384559","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3384034","3384034","3239664","3239661","3382523","NAP perception","52","76187","71","yes","1024"
"73.6111111111","yes","73.6111111111","1066.95833333","1066.95833333","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","1","0","NA","0","0","0","0","0","0","0","0","0","81","81","81","0","0","0","0","0","1","0","0","0","1","81","81","81","81","81","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","71","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","f","f","space","NA",";","o","f","634","4682","10585","NA","48139","14675","634","2","legacy","1024","1","44100","-16","experiment","ʃmal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3386344","3384839","3386980","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3386344","3386344","3239664","3239661","3384835","NAP perception","53","76821","72","yes","1024"
"73.9726027397","yes","73.9726027397","1059.91780822","1059.91780822","white","no","xpyriment","I have read and understood the information shown above","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","1","0","NA","0","0","0","0","0","0","0","0","0","82","82","82","0","0","0","0","0","1","0","0","0","1","82","82","82","82","82","Wed Jun 28 15:55:47 2017","Forced-choice identification task with a practice and an experimental phase","yes","NAP-FC_GER_AA_ver-1.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1","yes","no","sans","no","20","no","black","no","Next","yes","768","legacy","72","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP-FC_GER_AA/GER_AA_ver-1/subject-4.csv","xpyriment","Jazzy James","3.1.6","yes","yes","59504085b83f69022b47a751","595041f76c613b022ae3ecdb","no","no","0","j","f","space","NA",";","o","j","553","4682","10585","NA","48139","14675","553","2","legacy","1024","1","44100","-16","experiment","jemal","30","Arnstadt","2","1","1","German","English","4","even","Köln","3176398","3165522","NA","3181081","3176394","NA","2935912","3176170","2935912","2935912","3060201","3108345","3388753","3387248","3389308","3131694","3123286","3165521","2963951","3046395","3163847","3123084","3176397","3123290","NA","3388752","3388752","3239664","3239661","3387244","NAP perception","54","77374","73","yes","1024"
