"acc","accept_status","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","checkbox_status","clock_backend","color_backend","compensation","coordinates","correct","correct_block_activation","correct_block_exit","correct_instructions_1_heb","correct_instructions_2_heb","correct_keyboard_response","correct_response","count_block_activation","count_block_exit","count_block_info_QA","count_cont_e_block_message","count_cont_e_block_message_heb","count_e_block_loop","count_e_block_sequence","count_end_of_experiment","count_end_of_experiment_heb","count_experiment","count_experimental_loop","count_form_consent","count_form_consent_heb","count_info_forms","count_instructions_1","count_instructions_1_heb","count_instructions_2","count_instructions_2_heb","count_keyboard_response","count_listen_message","count_logger","count_p_block_loop","count_p_block_sequence","count_p_feedback","count_p_feedback_heb","count_pause_feedback","count_pause_feedback_heb","count_personal_details_form_1","count_personal_details_form_1_heb","count_personal_details_form_2","count_personal_details_form_2_heb","count_post_loop_blank","count_practice_loop","count_pre_e_block_message","count_pre_e_block_message_heb","count_pre_p_block_message","count_pre_p_block_message_heb","count_reset_feedback","count_stimulus_image","count_stimulus_sound","count_timeout_message","count_timeout_sound","count_trial_sequence","datetime","description","disable_garbage_collection","experiment_file","experiment_path","expyriment_opengl","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","keyboard_backend","live_row","live_row_p_block_loop","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","practice","pygame_doublebuf","repeat_cycle","response","response_block_activation","response_block_exit","response_block_info_QA","response_instructions_1","response_instructions_1_heb","response_instructions_2","response_instructions_2_heb","response_keyboard_response","response_time","response_time_block_activation","response_time_block_exit","response_time_block_info_QA","response_time_instructions_1","response_time_instructions_1_heb","response_time_instructions_2","response_time_instructions_2_heb","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_age","subject_education","subject_gender","subject_handedness","subject_hebrew_native","subject_language_other","subject_nr","subject_other_native_lang","subject_parity","time_block_activation","time_block_exit","time_block_info_QA","time_cont_e_block_message","time_cont_e_block_message_heb","time_e_block_loop","time_e_block_sequence","time_end_of_experiment","time_end_of_experiment_heb","time_experiment","time_experimental_loop","time_form_consent","time_form_consent_heb","time_info_forms","time_instructions_1","time_instructions_1_heb","time_instructions_2","time_instructions_2_heb","time_keyboard_response","time_listen_message","time_logger","time_p_block_loop","time_p_block_sequence","time_p_feedback","time_p_feedback_heb","time_pause_feedback","time_pause_feedback_heb","time_personal_details_form_1","time_personal_details_form_1_heb","time_personal_details_form_2","time_personal_details_form_2_heb","time_post_loop_blank","time_practice_loop","time_pre_e_block_message","time_pre_e_block_message_heb","time_pre_p_block_message","time_pre_p_block_message_heb","time_reset_feedback","time_stimulus_image","time_stimulus_sound","time_timeout_message","time_timeout_sound","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"0","yes","0","1703","1703","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","0","0","0","undefined","undefined","0","f","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","10","10","10","0","0","NA","0","NA","NA","NA","0","NA","0","2","0","NA","0","NA","0","2","10","10","10","10","10","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","0","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","j","f","space","NA","NA","space","NA","space","j","1703","2392","76883","NA","NA","43366","NA","57430","1703","2","legacy","1024","1","44100","-16","experiment","lmal","2","1","1","1","2"," English; German","33","","odd","495877","417946","NA","NA","NA","498270","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","500332","498828","502036","376214","370108","NA","417946","NA","NA","NA","197996","NA","253929","416222","369698","NA","495877","NA","370112","NA","500331","500332","397573","397569","498824","NAP perception","0","1703","1","yes","1024"
"50","yes","50","1430","1430","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","11","11","11","0","0","NA","0","NA","NA","NA","0","NA","0","2","0","NA","0","NA","0","2","11","11","11","11","11","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","1","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","f","f","space","NA","NA","space","NA","space","f","1157","2392","76883","NA","NA","43366","NA","57430","1157","2","legacy","1024","1","44100","-16","experiment","nmal","2","1","1","1","2"," English; German","33","","odd","495877","417946","NA","NA","NA","498270","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","504095","502591","505253","376214","370108","NA","417946","NA","NA","NA","197996","NA","253929","416222","369698","NA","495877","NA","370112","NA","504094","504094","397573","397569","502587","NAP perception","1","2860","2","yes","1024"
"66.6666666667","yes","66.6666666667","1257.33333333","1257.33333333","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","12","12","12","0","0","NA","0","NA","NA","NA","0","NA","0","2","0","NA","0","NA","0","2","12","12","12","12","12","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","2","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","j","f","space","NA","NA","space","NA","space","j","912","2392","76883","NA","NA","43366","NA","57430","912","2","legacy","1024","1","44100","-16","experiment","elkal","2","1","1","1","2"," English; German","33","","odd","495877","417946","NA","NA","NA","498270","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","507309","505805","508223","376214","370108","NA","417946","NA","NA","NA","197996","NA","253929","416222","369698","NA","495877","NA","370112","NA","507308","507308","397573","397569","505802","NAP perception","2","3772","3","yes","1024"
"75","yes","75","1217","1217","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","13","13","13","0","0","NA","0","NA","NA","NA","0","NA","0","2","0","NA","0","NA","0","2","13","13","13","13","13","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","3","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","f","f","space","NA","NA","space","NA","space","f","1096","2392","76883","NA","NA","43366","NA","57430","1096","2","legacy","1024","1","44100","-16","experiment","vnal","2","1","1","1","2"," English; German","33","","odd","495877","417946","NA","NA","NA","498270","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","510305","508801","511402","376214","370108","NA","417946","NA","NA","NA","197996","NA","253929","416222","369698","NA","495877","NA","370112","NA","510305","510305","397573","397569","508797","NAP perception","3","4868","4","yes","1024"
"80","yes","80","1213","1213","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","14","14","14","0","0","NA","0","NA","NA","NA","0","NA","0","2","0","NA","0","NA","0","2","14","14","14","14","14","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","4","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","f","f","space","NA","NA","space","NA","space","f","1197","2392","76883","NA","NA","43366","NA","57430","1197","2","legacy","1024","1","44100","-16","experiment","ʃfal","2","1","1","1","2"," English; German","33","","odd","495877","417946","NA","NA","NA","498270","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","513459","511954","514657","376214","370108","NA","417946","NA","NA","NA","197996","NA","253929","416222","369698","NA","495877","NA","370112","NA","513458","513459","397573","397569","511951","NAP perception","4","6065","5","yes","1024"
"83.3333333333","yes","83.3333333333","1183.16666667","1183.16666667","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","15","15","15","0","0","NA","0","NA","NA","NA","0","NA","0","2","0","NA","0","NA","0","2","15","15","15","15","15","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","5","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","f","f","space","NA","NA","space","NA","space","f","1034","2392","76883","NA","NA","43366","NA","57430","1034","2","legacy","1024","1","44100","-16","experiment","smal","2","1","1","1","2"," English; German","33","","odd","495877","417946","NA","NA","NA","498270","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","516713","515209","517748","376214","370108","NA","417946","NA","NA","NA","197996","NA","253929","416222","369698","NA","495877","NA","370112","NA","516713","516713","397573","397569","515205","NAP perception","5","7099","6","yes","1024"
"71.4285714286","yes","71.4285714286","1290.28571429","1290.28571429","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","0","0","0","undefined","undefined","0","f","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","16","16","16","0","0","NA","0","NA","NA","NA","0","NA","0","2","0","NA","0","NA","0","2","16","16","16","16","16","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","6","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","j","f","space","NA","NA","space","NA","space","j","1933","2392","76883","NA","NA","43366","NA","57430","1933","2","legacy","1024","1","44100","-16","experiment","fnal","2","1","1","1","2"," English; German","33","","odd","495877","417946","NA","NA","NA","498270","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","519815","518311","521749","376214","370108","NA","417946","NA","NA","NA","197996","NA","253929","416222","369698","NA","495877","NA","370112","NA","519815","519815","397573","397569","518308","NAP perception","5","9032","7","yes","1024"
"62.5","yes","62.5","1241.625","1241.625","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","0","0","0","undefined","undefined","0","f","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","17","17","17","0","0","NA","0","NA","NA","NA","0","NA","0","2","0","NA","0","NA","0","2","17","17","17","17","17","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","7","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","j","f","space","NA","NA","space","NA","space","j","901","2392","76883","NA","NA","43366","NA","57430","901","2","legacy","1024","1","44100","-16","experiment","lmal","2","1","1","1","2"," English; German","33","","odd","495877","417946","NA","NA","NA","498270","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","523804","522299","524706","376214","370108","NA","417946","NA","NA","NA","197996","NA","253929","416222","369698","NA","495877","NA","370112","NA","523803","523803","397573","397569","522296","NAP perception","5","9933","8","yes","1024"
"66.6666666667","yes","66.6666666667","1221","1221","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","18","18","18","0","0","NA","0","NA","NA","NA","0","NA","0","2","0","NA","0","NA","0","2","18","18","18","18","18","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","8","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","j","f","space","NA","NA","space","NA","space","j","1056","2392","76883","NA","NA","43366","NA","57430","1056","2","legacy","1024","1","44100","-16","experiment","ezmal","2","1","1","1","2"," English; German","33","","odd","495877","417946","NA","NA","NA","498270","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","526769","525265","527827","376214","370108","NA","417946","NA","NA","NA","197996","NA","253929","416222","369698","NA","495877","NA","370112","NA","526769","526769","397573","397569","525261","NAP perception","6","10989","9","yes","1024"
"70","yes","70","1182.7","1182.7","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","19","19","19","0","0","NA","0","NA","NA","NA","0","NA","0","2","0","NA","0","NA","0","2","19","19","19","19","19","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","9","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","j","f","space","NA","NA","space","NA","space","j","838","2392","76883","NA","NA","43366","NA","57430","838","2","legacy","1024","1","44100","-16","experiment","enmal","2","1","1","1","2"," English; German","33","","odd","495877","417946","NA","NA","NA","498270","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","529899","528395","530739","376214","370108","NA","417946","NA","NA","NA","197996","NA","253929","416222","369698","NA","495877","NA","370112","NA","529899","529899","397573","397569","528391","NAP perception","7","11827","10","yes","1024"
"72.7272727273","yes","72.7272727273","1169.63636364","1169.63636364","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","20","20","20","0","0","NA","0","NA","NA","NA","0","NA","0","2","0","NA","0","NA","0","2","20","20","20","20","20","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","10","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","j","f","space","NA","NA","space","NA","space","j","1039","2392","76883","NA","NA","43366","NA","57430","1039","2","legacy","1024","1","44100","-16","experiment","elval","2","1","1","1","2"," English; German","33","","odd","495877","417946","NA","NA","NA","498270","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","532818","531314","533858","376214","370108","NA","417946","NA","NA","NA","197996","NA","253929","416222","369698","NA","495877","NA","370112","NA","532818","532818","397573","397569","531310","NAP perception","8","12866","11","yes","1024"
"75","yes","75","1172.75","1172.75","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","21","21","21","0","0","NA","0","NA","NA","NA","0","NA","0","2","0","NA","0","NA","0","2","21","21","21","21","21","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","11","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","f","f","space","NA","NA","space","NA","space","f","1207","2392","76883","NA","NA","43366","NA","57430","1207","2","legacy","1024","1","44100","-16","experiment","mlal","2","1","1","1","2"," English; German","33","","odd","495877","417946","NA","NA","NA","498270","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","535915","534411","537123","376214","370108","NA","417946","NA","NA","NA","197996","NA","253929","416222","369698","NA","495877","NA","370112","NA","535914","535914","397573","397569","534407","NAP perception","9","14073","12","yes","1024"
"76.9230769231","yes","76.9230769231","1182.84615385","1182.84615385","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","22","22","22","0","0","NA","0","NA","NA","NA","0","NA","0","2","0","NA","0","NA","0","2","22","22","22","22","22","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","12","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","j","f","space","NA","NA","space","NA","space","j","1304","2392","76883","NA","NA","43366","NA","57430","1304","2","legacy","1024","1","44100","-16","experiment","semal","2","1","1","1","2"," English; German","33","","odd","495877","417946","NA","NA","NA","498270","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","539206","537701","540511","376214","370108","NA","417946","NA","NA","NA","197996","NA","253929","416222","369698","NA","495877","NA","370112","NA","539205","539206","397573","397569","537698","NAP perception","10","15377","13","yes","1024"
"78.5714285714","yes","78.5714285714","1189.28571429","1189.28571429","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","23","23","23","0","0","NA","0","NA","NA","NA","0","NA","0","2","0","NA","0","NA","0","2","23","23","23","23","23","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","13","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","f","f","space","NA","NA","space","NA","space","f","1273","2392","76883","NA","NA","43366","NA","57430","1273","2","legacy","1024","1","44100","-16","experiment","zmal","2","1","1","1","2"," English; German","33","","odd","495877","417946","NA","NA","NA","498270","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","542554","541049","543828","376214","370108","NA","417946","NA","NA","NA","197996","NA","253929","416222","369698","NA","495877","NA","370112","NA","542553","542553","397573","397569","541046","NAP perception","11","16650","14","yes","1024"
"73.3333333333","yes","73.3333333333","1189.8","1189.8","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","0","0","0","undefined","undefined","0","f","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","24","24","24","0","0","NA","0","NA","NA","NA","0","NA","0","2","0","NA","0","NA","0","2","24","24","24","24","24","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","14","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","j","f","space","NA","NA","space","NA","space","j","1197","2392","76883","NA","NA","43366","NA","57430","1197","2","legacy","1024","1","44100","-16","experiment","mzal","2","1","1","1","2"," English; German","33","","odd","495877","417946","NA","NA","NA","498270","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","545891","544387","547090","376214","370108","NA","417946","NA","NA","NA","197996","NA","253929","416222","369698","NA","495877","NA","370112","NA","545891","545891","397573","397569","544383","NAP perception","11","17847","15","yes","1024"
"75","yes","75","1201.4375","1201.4375","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","25","25","25","0","0","NA","0","NA","NA","NA","0","NA","0","2","0","NA","0","NA","0","2","25","25","25","25","25","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","15","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","j","f","space","NA","NA","space","NA","space","j","1376","2392","76883","NA","NA","43366","NA","57430","1376","2","legacy","1024","1","44100","-16","experiment","efsal","2","1","1","1","2"," English; German","33","","odd","495877","417946","NA","NA","NA","498270","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","549190","547687","550567","376214","370108","NA","417946","NA","NA","NA","197996","NA","253929","416222","369698","NA","495877","NA","370112","NA","549190","549190","397573","397569","547684","NAP perception","12","19223","16","yes","1024"
"76.4705882353","yes","76.4705882353","1201.23529412","1201.23529412","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","26","26","26","0","0","NA","0","NA","NA","NA","0","NA","0","2","0","NA","0","NA","0","2","26","26","26","26","26","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","16","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","j","f","space","NA","NA","space","NA","space","j","1198","2392","76883","NA","NA","43366","NA","57430","1198","2","legacy","1024","1","44100","-16","experiment","eʃmal","2","1","1","1","2"," English; German","33","","odd","495877","417946","NA","NA","NA","498270","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","552617","551114","553816","376214","370108","NA","417946","NA","NA","NA","197996","NA","253929","416222","369698","NA","495877","NA","370112","NA","552617","552617","397573","397569","551110","NAP perception","13","20421","17","yes","1024"
